,date,FTR,bk_H,bk_D,bk_A,Prob_bk_H,Prob_bk_D,Prob_bk_A,possession_h_moy,possession_a_moy,points_h,points_a,points_h_last_5,points_a_last_5,total_goals_h,total_goals_a,total_goals_taken_h,total_goals_taken_a,total_ontarget_h,total_ontarget_a,total_shot_off_target_h,total_shot_off_target_a,total_blocked_scoring_att_h,total_blocked_scoring_att_a,mean_rating_home,mean_rating_away,H_Arsenal,H_Aston Villa,H_Burnley,H_Chelsea,H_Crystal Palace,H_Everton,H_Hull,H_Leicester,H_Liverpool,H_Man City,H_Man United,H_Southampton,H_Stoke,H_Sunderland,H_Swansea,H_Tottenham,H_West Brom,H_West Ham,A_Arsenal,A_Aston Villa,A_Burnley,A_Chelsea,A_Crystal Palace,A_Everton,A_Hull,A_Leicester,A_Liverpool,A_Man City,A_Man United,A_Southampton,A_Stoke,A_Sunderland,A_Swansea,A_Tottenham,A_West Brom,A_West Ham
247,2015-06-04,0,5.6,4.1,1.7,0.179,0.244,0.588,45.41,63.71,30,54,9,9,29,53,36,26,89,162,207,91,99,137,6.8,7.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
248,2015-11-04,2,7.0,4.35,1.63,0.143,0.23,0.613,45.4,58.92,21,51,4,15,20,52,42,28,89,158,208,77,82,113,6.75,7.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2015-11-04,0,1.59,4.2,8.0,0.629,0.238,0.125,50.12,45.54,41,21,7,2,33,24,20,37,111,83,220,74,94,68,6.9,6.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,2015-11-04,2,3.0,3.2,2.86,0.333,0.312,0.35,41.48,42.77,23,33,2,9,22,31,41,37,79,92,149,64,81,100,6.67,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2015-11-04,1,2.52,3.31,3.17,0.397,0.302,0.315,51.09,57.02,41,28,9,4,32,29,36,37,96,109,183,68,75,100,6.82,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,2015-11-04,2,1.63,4.26,6.2,0.613,0.235,0.161,52.84,46.58,48,27,8,6,43,20,42,39,131,84,205,69,108,73,6.89,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2015-11-04,2,2.37,3.4,3.6,0.422,0.294,0.278,43.32,45.95,33,22,7,5,25,27,34,45,89,97,180,88,87,84,6.74,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,2015-11-04,1,2.33,3.45,3.8,0.429,0.29,0.263,45.78,52.68,36,34,3,6,38,28,39,35,126,88,209,94,107,115,6.88,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
255,2015-12-04,0,2.81,3.5,2.88,0.356,0.286,0.347,59.75,63.71,50,54,12,6,45,54,27,28,124,166,244,91,94,145,6.99,7.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
256,2015-04-18,0,2.0,3.5,4.44,0.5,0.286,0.225,55.79,62.21,64,53,11,15,58,49,23,29,158,131,205,86,111,97,7.09,6.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,2015-04-18,2,2.07,3.5,4.69,0.483,0.286,0.213,39.34,48.25,36,33,12,6,35,27,38,37,97,94,173,75,106,88,6.83,6.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258,2015-04-18,0,1.86,3.81,5.5,0.538,0.262,0.182,50.69,42.7,29,21,5,4,30,20,38,43,117,93,188,76,102,85,6.77,6.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2015-04-18,0,2.2,3.58,4.11,0.455,0.279,0.243,44.84,51.43,25,42,7,7,30,33,47,37,101,99,207,70,86,79,6.76,6.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,2015-04-18,0,3.58,3.3,2.43,0.279,0.303,0.412,51.06,55.36,35,44,4,10,29,35,36,20,90,115,228,103,121,96,6.83,6.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
261,2015-04-19,0,1.29,6.76,13.35,0.775,0.148,0.075,54.76,47.49,54,37,6,4,56,39,32,40,169,129,267,86,149,110,7.01,6.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,2015-04-25,2,2.78,3.4,3.1,0.36,0.294,0.323,41.42,45.63,21,28,4,10,20,32,44,47,94,107,201,98,89,88,6.75,6.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,2015-04-25,2,2.1,3.4,4.2,0.476,0.294,0.238,40.5,45.54,36,21,9,2,35,24,40,39,101,87,188,74,111,73,6.82,6.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,2015-04-25,0,1.3,6.85,12.65,0.769,0.146,0.079,56.38,46.58,57,30,6,9,58,21,32,39,172,87,265,69,157,75,7.01,6.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2015-04-25,1,2.15,3.5,4.06,0.465,0.286,0.246,54.15,57.62,44,48,7,7,36,43,22,43,121,134,237,94,99,110,6.89,6.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266,2015-04-25,1,1.95,3.68,5.25,0.513,0.272,0.19,48.69,45.57,38,23,4,1,31,23,37,45,92,82,211,59,125,85,6.83,6.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
267,2015-04-25,1,4.34,3.6,2.05,0.23,0.278,0.488,46.41,55.66,36,51,6,9,29,42,37,33,98,147,201,106,89,127,6.75,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268,2015-04-26,1,2.5,3.3,3.44,0.4,0.303,0.291,55.02,55.4,54,67,15,13,53,59,28,23,163,160,219,86,119,114,7.14,7.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2015-04-26,0,4.04,3.51,2.2,0.248,0.285,0.455,56.44,62.21,32,53,7,12,31,49,38,30,125,133,203,86,106,102,6.78,6.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
270,2015-04-28,0,4.33,3.44,2.1,0.231,0.291,0.476,46.99,55.66,24,52,4,7,26,42,39,33,94,151,221,106,77,136,6.76,6.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,2015-04-29,2,5.75,4.0,1.8,0.174,0.25,0.556,46.5,55.4,31,68,12,11,33,59,47,23,111,163,227,86,88,116,6.79,7.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2015-02-05,0,2.8,3.32,2.96,0.357,0.301,0.338,49.3,56.12,30,35,6,10,23,34,42,38,91,132,198,78,78,107,6.69,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273,2015-02-05,2,1.41,5.25,10.35,0.709,0.19,0.097,53.56,46.91,53,37,9,7,49,29,33,37,137,102,211,81,112,89,6.96,6.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
274,2015-02-05,0,4.2,3.44,2.1,0.238,0.291,0.476,47.88,54.16,24,45,2,7,24,38,46,24,87,125,180,110,87,101,6.68,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275,2015-02-05,0,2.38,3.43,3.5,0.42,0.292,0.286,49.12,52.91,42,39,7,5,33,32,39,38,105,100,197,111,81,132,6.81,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
276,2015-02-05,0,2.38,3.5,3.5,0.42,0.286,0.286,43.17,43.77,37,21,4,1,39,20,42,45,132,98,226,78,113,95,6.86,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2015-03-05,0,1.36,5.32,12.75,0.735,0.188,0.078,47.86,44.71,71,36,13,9,62,35,24,42,167,104,212,77,118,112,7.09,6.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2015-03-05,2,3.75,3.81,2.23,0.267,0.262,0.448,56.97,62.73,49,60,5,9,45,61,45,34,136,176,263,100,113,162,6.87,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
279,2015-04-05,2,5.53,4.0,1.75,0.181,0.25,0.571,46.83,58.78,27,55,6,13,27,53,39,28,98,164,223,83,78,123,6.77,7.13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2015-09-05,0,1.95,3.81,4.9,0.513,0.262,0.204,45.27,48.28,33,40,6,7,26,40,44,42,95,139,217,94,81,127,6.7,6.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,2015-09-05,2,4.75,3.7,1.91,0.211,0.27,0.524,45.76,63.3,36,53,6,6,35,49,43,34,105,146,206,91,115,124,6.8,6.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282,2015-09-05,2,1.95,3.85,5.98,0.513,0.26,0.167,51.94,45.46,35,27,10,4,36,26,41,47,137,93,189,63,110,89,6.78,6.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
283,2015-09-05,2,1.95,3.58,4.79,0.513,0.279,0.209,42.22,43.77,27,21,6,1,28,20,42,46,99,100,220,78,79,97,6.76,6.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2015-09-05,0,2.74,3.4,2.94,0.365,0.294,0.34,46.45,54.16,31,45,12,4,34,39,50,26,113,127,243,110,90,104,6.78,6.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285,2015-09-05,0,3.4,3.45,2.62,0.294,0.29,0.382,51.83,57.46,39,49,5,5,32,45,40,46,103,141,246,105,134,118,6.81,6.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
286,2015-10-05,1,2.18,3.5,3.96,0.459,0.286,0.253,54.37,55.66,74,52,13,4,63,42,24,34,174,160,244,106,120,138,7.09,6.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,2015-11-05,2,1.35,6.0,11.5,0.741,0.167,0.087,53.5,51.18,58,45,13,10,56,35,29,39,173,109,229,77,130,87,7.14,6.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
288,2015-05-16,1,2.75,3.39,3.06,0.364,0.295,0.327,44.07,52.41,24,42,3,8,21,35,46,40,102,111,223,115,98,138,6.77,6.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,2015-05-16,2,1.5,4.82,8.0,0.667,0.207,0.125,48.21,44.26,53,36,2,3,43,36,35,45,164,109,254,83,141,118,6.93,6.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2015-05-16,0,1.8,4.07,5.25,0.556,0.246,0.19,51.83,47.54,45,36,4,9,39,27,28,44,130,100,259,80,108,83,6.86,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2015-05-16,1,3.14,3.3,2.85,0.318,0.303,0.351,43.63,44.25,30,34,7,12,28,36,47,50,96,116,181,108,92,91,6.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292,2015-05-16,0,1.86,4.0,5.0,0.538,0.25,0.2,51.71,44.38,49,27,2,6,45,28,49,43,144,102,241,89,121,90,6.85,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,2015-05-16,2,3.0,3.5,3.04,0.333,0.286,0.329,47.91,57.18,40,35,4,7,40,36,43,43,140,141,234,87,128,119,6.85,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,2015-05-17,1,2.7,3.5,3.02,0.37,0.286,0.331,58.58,59.39,56,58,6,10,51,56,35,30,150,182,249,89,129,138,6.96,7.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2015-05-17,2,5.03,4.23,1.75,0.199,0.236,0.571,52.0,62.73,48,63,10,9,36,62,39,34,112,180,250,100,90,167,6.84,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
296,2015-05-18,0,5.56,3.95,2.05,0.18,0.253,0.488,46.45,55.32,40,75,7,11,30,64,37,25,105,177,209,95,90,124,6.77,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2015-05-20,1,1.35,6.2,13.0,0.741,0.161,0.077,52.29,45.76,59,31,8,8,57,28,31,47,185,99,230,68,138,97,7.11,6.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
298,2015-05-24,0,1.43,5.7,9.5,0.699,0.175,0.105,50.97,46.53,60,43,6,10,57,33,31,37,193,110,247,84,145,91,7.11,6.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,2015-05-24,2,2.22,3.67,3.75,0.45,0.272,0.267,45.37,43.89,36,25,9,4,28,21,50,46,104,106,228,79,84,104,6.69,6.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2015-05-24,0,1.36,6.05,11.0,0.735,0.165,0.091,50.69,45.76,75,32,8,9,64,28,28,47,180,102,226,68,129,98,7.05,6.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
301,2015-05-24,0,2.3,3.84,4.54,0.435,0.26,0.22,41.97,50.94,39,48,3,7,39,38,46,43,115,121,212,79,121,92,6.8,6.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
302,2015-05-24,2,2.4,3.72,3.15,0.417,0.269,0.317,55.24,57.35,38,52,9,4,38,47,44,49,146,147,226,108,125,125,6.78,6.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,2015-05-24,1,3.25,3.76,2.27,0.308,0.266,0.441,48.52,62.95,27,57,6,4,28,52,45,36,104,154,239,94,93,134,6.74,6.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
304,2015-05-24,0,1.6,4.62,6.1,0.625,0.216,0.164,58.13,53.07,66,48,12,4,66,45,36,29,191,141,295,114,173,111,7.01,6.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,2015-05-24,0,3.56,3.7,2.2,0.281,0.27,0.455,51.54,56.29,43,53,8,2,35,44,40,38,114,167,278,116,141,146,6.83,6.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
