,date,FTR,bk_H,bk_D,bk_A,Prob_bk_H,Prob_bk_D,Prob_bk_A,possession_h_moy,possession_a_moy,points_h,points_a,points_h_last_5,points_a_last_5,total_goals_h,total_goals_a,total_goals_taken_h,total_goals_taken_a,total_ontarget_h,total_ontarget_a,total_shot_off_target_h,total_shot_off_target_a,total_blocked_scoring_att_h,total_blocked_scoring_att_a,mean_rating_home,mean_rating_away,H_Arsenal,H_Bournemouth,H_Burnley,H_Chelsea,H_Crystal Palace,H_Everton,H_Hull,H_Leicester,H_Liverpool,H_Man City,H_Man United,H_Middlesbrough,H_Southampton,H_Stoke,H_Sunderland,H_Swansea,H_Tottenham,H_Watford,H_West Brom,H_West Ham,A_Arsenal,A_Bournemouth,A_Burnley,A_Chelsea,A_Crystal Palace,A_Everton,A_Hull,A_Leicester,A_Liverpool,A_Man City,A_Man United,A_Middlesbrough,A_Southampton,A_Stoke,A_Sunderland,A_Swansea,A_Tottenham,A_Watford,A_West Brom,A_West Ham
201,2017-01-14,0,3.34,3.62,2.51,0.299,0.276,0.398,47.29,51.06,13,25,1,7,17,29,44,34,71,82,142,44,42,63,6.6,6.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2017-01-14,2,6.1,4.1,1.84,0.164,0.244,0.543,46.19,55.02,21,49,5,12,24,42,31,15,70,109,150,56,67,74,6.66,7.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2017-01-14,2,3.39,3.51,2.65,0.295,0.285,0.377,39.8,49.54,15,24,4,5,19,24,37,32,58,74,111,46,76,62,6.62,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
204,2017-01-14,2,7.0,4.92,1.53,0.143,0.203,0.654,52.2,58.18,15,41,3,7,23,44,45,22,85,102,154,61,48,85,6.64,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2017-01-14,0,1.35,5.51,12.56,0.741,0.181,0.08,52.12,37.12,42,29,15,9,39,28,14,24,124,64,184,50,102,42,7.01,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206,2017-01-14,1,2.51,3.3,3.62,0.398,0.303,0.276,46.05,49.49,22,19,1,4,23,17,36,22,72,50,117,49,52,55,6.64,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,2017-01-14,0,2.43,3.41,3.3,0.412,0.293,0.303,47.35,49.77,22,16,9,1,23,30,35,37,69,82,183,46,84,59,6.76,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2017-01-15,0,4.75,4.0,1.9,0.211,0.25,0.526,55.09,65.62,30,42,10,12,28,41,23,22,96,109,156,67,66,94,6.88,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,2017-01-15,1,2.2,3.41,4.28,0.455,0.293,0.234,58.27,64.36,39,44,15,13,31,48,19,23,120,131,188,59,88,108,7.02,7.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,2017-01-21,1,1.92,3.77,4.75,0.521,0.265,0.211,49.89,45.82,25,23,4,2,30,23,37,36,88,77,124,62,64,53,6.75,6.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
211,2017-01-21,2,3.3,3.45,2.58,0.303,0.29,0.388,49.95,47.34,16,33,1,10,30,32,40,23,83,100,159,49,62,67,6.73,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2017-01-21,2,1.27,7.55,15.0,0.787,0.132,0.067,57.82,48.85,45,15,11,3,49,23,24,49,135,88,157,62,115,51,7.02,6.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
213,2017-01-21,1,2.15,3.58,3.75,0.465,0.279,0.267,63.57,59.56,42,45,9,15,41,43,26,14,114,135,186,86,98,105,6.92,7.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
214,2017-01-21,2,2.58,3.2,3.33,0.388,0.312,0.3,46.92,50.74,20,25,5,9,17,26,22,35,51,72,131,84,55,88,6.82,6.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,2017-01-21,1,6.08,4.35,1.64,0.164,0.23,0.61,49.73,57.06,27,40,7,13,27,32,33,20,80,123,156,79,67,89,6.8,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,2017-01-21,0,1.7,3.99,6.0,0.588,0.251,0.167,36.05,42.43,29,15,6,4,28,20,28,40,64,61,126,40,43,82,6.73,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
217,2017-01-22,0,1.22,7.55,18.0,0.82,0.132,0.056,52.63,37.64,44,26,10,9,48,23,22,31,108,64,155,51,91,48,7.05,6.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2017-01-22,0,1.2,8.5,19.0,0.833,0.118,0.053,52.09,43.25,52,16,12,4,45,20,15,45,112,74,173,56,77,44,7.09,6.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2017-01-22,0,2.0,3.6,5.25,0.5,0.278,0.19,50.49,42.93,24,21,3,5,19,24,26,34,99,72,167,49,86,67,6.74,6.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220,2017-01-31,2,1.25,7.28,15.0,0.8,0.137,0.067,53.74,45.82,47,24,13,3,50,25,23,38,116,80,162,62,100,58,7.05,6.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221,2017-01-31,2,2.18,3.57,3.9,0.459,0.28,0.256,50.8,49.25,26,16,5,1,32,30,39,41,93,85,159,48,68,66,6.75,6.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2017-01-31,0,3.0,3.3,2.7,0.333,0.303,0.37,39.49,42.93,26,21,9,4,24,24,33,37,71,74,136,49,51,69,6.72,6.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,2017-01-31,1,2.65,3.33,3.12,0.377,0.3,0.321,59.59,54.82,45,55,8,12,51,47,27,15,140,117,191,57,119,80,7.01,7.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2017-01-31,1,2.73,3.15,3.13,0.366,0.317,0.319,44.73,37.78,20,32,2,9,18,30,25,28,53,69,135,55,59,47,6.8,6.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225,2017-01-31,1,9.5,5.71,1.4,0.105,0.175,0.714,46.19,59.56,15,46,1,13,20,45,42,16,64,137,130,86,86,106,6.6,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,2017-01-31,0,3.4,3.46,2.36,0.294,0.289,0.424,50.64,55.1,18,27,6,3,26,22,51,26,91,106,168,74,52,89,6.63,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,2017-01-02,1,1.2,8.0,20.0,0.833,0.125,0.05,53.63,43.25,41,16,11,4,33,20,21,47,131,78,199,56,98,45,7.0,6.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2017-01-02,1,3.2,3.4,2.67,0.312,0.294,0.375,48.28,47.34,28,36,7,13,28,33,34,23,81,108,157,49,69,70,6.79,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2017-01-02,2,6.0,4.68,1.6,0.167,0.214,0.625,52.74,64.62,28,43,9,7,29,43,36,28,77,121,200,76,91,99,6.81,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,2017-04-02,0,2.1,3.6,4.42,0.476,0.278,0.226,54.99,60.42,56,47,10,10,48,51,16,25,119,121,188,76,82,107,7.08,7.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2017-04-02,2,1.75,3.91,5.81,0.571,0.256,0.172,44.21,41.26,19,16,3,2,32,20,41,42,89,65,145,40,67,88,6.75,6.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,2017-04-02,0,1.74,4.03,5.5,0.575,0.248,0.182,51.06,53.22,37,26,11,5,34,32,24,41,113,95,160,55,73,71,6.9,6.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2017-04-02,0,8.0,4.75,1.55,0.125,0.211,0.645,49.49,65.02,17,46,5,6,20,52,47,28,80,143,170,68,45,121,6.64,6.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234,2017-04-02,2,1.87,3.86,5.0,0.535,0.259,0.2,51.38,48.98,27,28,3,6,23,29,28,40,108,78,197,85,92,95,6.76,6.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,2017-04-02,0,1.3,6.15,13.45,0.769,0.163,0.074,55.95,51.51,47,21,11,3,45,19,16,26,140,56,183,57,113,64,7.0,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,2017-04-02,0,2.15,3.4,4.14,0.465,0.294,0.242,43.14,39.35,27,29,5,9,27,25,39,33,86,74,137,63,60,60,6.67,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2017-04-02,0,2.41,3.3,3.53,0.415,0.303,0.283,39.2,48.12,33,29,10,8,31,29,29,35,74,88,160,54,52,71,6.75,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238,2017-05-02,2,5.95,4.0,1.75,0.168,0.25,0.571,46.94,57.9,21,42,4,9,24,33,38,21,79,137,166,83,74,104,6.63,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
239,2017-05-02,0,1.25,7.8,15.0,0.8,0.128,0.067,59.21,48.38,46,21,7,9,47,28,28,52,125,96,185,66,101,55,6.93,6.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240,2017-11-02,0,1.3,6.2,13.0,0.769,0.161,0.077,54.31,41.97,47,20,7,7,52,22,28,47,126,84,194,59,109,45,7.01,6.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2017-11-02,0,2.3,3.47,3.61,0.435,0.288,0.277,61.84,60.03,46,50,3,11,52,46,30,16,148,145,196,92,132,119,6.96,6.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,2017-11-02,0,1.27,6.5,15.0,0.787,0.154,0.067,53.17,47.03,45,30,9,8,36,29,21,40,146,93,191,65,107,66,7.03,6.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,2017-11-02,1,3.9,3.35,2.2,0.256,0.299,0.455,50.27,47.2,21,40,3,13,19,40,27,27,56,123,158,51,67,76,6.8,6.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2017-11-02,0,2.15,3.42,4.0,0.465,0.292,0.25,46.62,50.62,29,19,8,3,29,32,36,45,90,98,178,56,76,71,6.79,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2017-11-02,2,3.92,3.6,2.2,0.255,0.278,0.455,44.33,55.11,19,27,5,3,24,24,42,31,72,115,140,85,88,95,6.66,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
246,2017-11-02,1,2.3,3.4,3.65,0.435,0.294,0.274,42.98,37.78,31,36,9,10,32,32,41,29,82,78,195,62,96,56,6.78,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
247,2017-12-02,1,9.0,5.0,1.49,0.111,0.2,0.671,44.14,53.72,29,59,6,10,26,51,35,17,81,125,174,62,63,84,6.73,7.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2017-12-02,0,2.51,3.36,3.25,0.398,0.298,0.308,45.31,42.05,21,21,9,1,29,24,54,41,98,80,161,55,55,78,6.63,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
249,2017-02-13,2,7.7,5.17,1.48,0.13,0.193,0.676,56.88,64.97,26,49,2,10,35,49,47,29,103,130,176,81,73,108,6.72,6.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,2017-02-25,0,1.28,6.51,15.0,0.781,0.154,0.067,51.71,48.42,60,24,11,9,52,31,18,54,127,102,184,71,90,56,7.07,6.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
251,2017-02-25,0,2.15,3.4,4.37,0.465,0.294,0.229,47.68,51.08,19,22,3,3,32,19,46,27,99,59,165,61,72,69,6.71,6.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
252,2017-02-25,0,1.45,5.25,8.5,0.69,0.19,0.118,45.77,41.64,41,19,11,4,40,24,27,46,126,73,150,41,77,92,6.93,6.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253,2017-02-25,1,2.2,3.35,3.98,0.455,0.299,0.251,42.7,38.56,20,30,7,7,22,27,49,36,88,85,160,64,45,65,6.65,6.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2017-02-25,1,2.84,3.3,3.0,0.352,0.303,0.333,44.56,50.23,30,32,8,10,29,34,42,43,96,86,163,89,67,104,6.68,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
255,2017-02-25,0,2.21,3.5,4.1,0.452,0.286,0.244,42.14,52.02,37,26,8,1,34,35,31,49,81,104,174,55,58,77,6.77,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2017-02-26,0,1.44,5.3,9.2,0.694,0.189,0.109,55.09,48.84,50,32,8,8,46,30,18,36,147,94,217,56,120,77,6.97,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257,2017-02-27,0,6.0,4.27,1.7,0.167,0.234,0.588,48.23,63.84,21,49,0,5,24,54,43,30,81,157,172,72,82,136,6.61,6.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,2017-04-03,0,1.87,3.61,5.05,0.535,0.277,0.198,42.91,43.88,24,21,3,5,27,23,44,50,89,89,175,68,84,50,6.64,6.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2017-04-03,0,2.15,3.72,3.97,0.465,0.269,0.252,60.7,59.55,49,50,4,9,55,54,33,28,164,133,201,84,141,111,6.95,7.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2017-04-03,1,1.27,6.95,15.0,0.787,0.144,0.067,56.66,52.02,48,26,9,1,38,36,21,51,157,108,222,55,111,79,7.05,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2017-04-03,0,2.02,3.4,4.75,0.495,0.294,0.211,46.74,51.08,32,22,5,2,30,19,40,28,97,63,157,61,77,70,6.77,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,2017-04-03,0,2.05,3.5,4.38,0.488,0.286,0.228,44.58,38.56,24,31,9,5,32,28,57,37,104,88,160,64,56,69,6.64,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2017-04-03,2,4.12,3.51,2.3,0.243,0.285,0.435,48.2,55.11,31,30,8,6,30,28,43,31,97,123,182,85,72,98,6.67,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,2017-04-03,2,2.37,3.4,3.8,0.422,0.294,0.263,39.96,50.23,40,22,11,6,36,33,32,46,85,102,196,63,62,77,6.77,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2017-05-03,2,11.0,6.6,1.3,0.091,0.152,0.769,47.5,64.97,19,52,4,10,24,51,48,29,74,135,150,81,98,112,6.63,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,2017-05-03,0,1.7,4.28,5.88,0.588,0.234,0.17,57.7,48.46,53,44,8,11,50,42,18,27,156,134,235,60,125,80,6.99,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2017-06-03,2,6.15,4.3,1.63,0.163,0.233,0.613,50.0,54.64,33,63,8,11,35,55,44,19,88,132,229,68,108,95,6.77,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2017-08-03,1,1.25,7.05,15.0,0.8,0.142,0.067,58.1,49.26,55,35,13,7,53,32,29,40,142,105,218,61,114,77,6.96,6.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
269,2017-11-03,0,2.67,3.51,2.86,0.375,0.285,0.35,49.89,50.34,27,33,1,5,37,36,52,46,109,90,180,95,80,111,6.7,6.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,2017-11-03,0,1.7,3.92,6.35,0.588,0.255,0.157,46.02,38.34,44,40,8,8,44,36,30,34,138,86,185,72,83,67,6.93,6.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,2017-11-03,0,2.6,3.3,3.1,0.385,0.303,0.323,45.2,50.06,21,27,5,9,24,35,53,59,93,113,181,82,51,60,6.65,6.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
272,2017-12-03,0,1.29,6.55,15.0,0.775,0.153,0.067,54.35,38.56,52,31,7,5,58,30,34,40,171,92,190,64,147,69,6.96,6.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2017-03-18,0,2.3,3.51,3.7,0.435,0.285,0.27,50.08,50.06,30,27,4,6,40,36,54,61,118,116,176,82,85,63,6.71,6.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
274,2017-03-18,0,2.0,3.5,4.75,0.5,0.286,0.211,46.63,45.56,25,31,9,7,35,33,46,47,106,101,179,75,81,77,6.75,6.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275,2017-03-18,0,1.57,4.46,7.5,0.637,0.224,0.133,49.44,44.3,47,24,10,7,47,26,30,54,143,100,201,71,88,56,6.94,6.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2017-03-18,2,6.54,4.1,1.71,0.153,0.244,0.585,49.07,54.64,36,66,7,11,32,57,40,20,107,136,201,68,78,97,6.79,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2017-03-18,1,2.66,3.3,3.04,0.376,0.303,0.329,38.56,38.56,19,31,4,2,24,31,50,42,77,93,134,64,101,71,6.62,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2017-03-18,0,5.85,4.21,1.73,0.171,0.238,0.578,43.4,59.55,40,50,7,6,36,55,37,31,88,136,193,84,69,113,6.73,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2017-03-18,2,2.41,3.5,3.3,0.415,0.286,0.303,45.93,41.77,33,27,5,6,38,30,49,45,97,94,216,68,116,87,6.77,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,2017-03-19,1,2.0,3.8,4.1,0.5,0.263,0.244,63.6,63.07,56,55,13,9,53,60,29,35,143,174,235,79,118,152,6.96,6.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,2017-03-19,2,6.0,3.89,1.73,0.167,0.257,0.578,51.75,58.66,22,49,2,9,19,39,30,22,65,164,178,95,73,119,6.79,7.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282,2017-03-19,0,1.73,4.0,5.68,0.578,0.25,0.176,58.32,55.11,56,33,10,9,53,32,20,34,163,134,249,85,133,103,6.99,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,2017-01-04,2,6.07,3.91,1.78,0.165,0.256,0.562,45.44,59.11,32,59,3,12,31,55,42,21,96,169,193,106,77,137,6.72,6.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284,2017-01-04,2,1.36,6.0,13.0,0.735,0.167,0.077,51.96,49.71,69,28,13,9,59,36,21,46,143,106,227,68,105,83,7.06,6.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
