,date,FTR,bk_H,bk_D,bk_A,Prob_bk_H,Prob_bk_D,Prob_bk_A,possession_h_moy,possession_a_moy,points_h,points_a,points_h_last_5,points_a_last_5,total_goals_h,total_goals_a,total_goals_taken_h,total_goals_taken_a,total_ontarget_h,total_ontarget_a,total_shot_off_target_h,total_shot_off_target_a,total_blocked_scoring_att_h,total_blocked_scoring_att_a,mean_rating_home,mean_rating_away,H_Arsenal,H_Aston Villa,H_Bournemouth,H_Chelsea,H_Crystal Palace,H_Everton,H_Leicester,H_Liverpool,H_Man City,H_Man United,H_Norwich,H_Southampton,H_Stoke,H_Sunderland,H_Swansea,H_Tottenham,H_Watford,H_West Brom,H_West Ham,A_Arsenal,A_Aston Villa,A_Bournemouth,A_Chelsea,A_Crystal Palace,A_Everton,A_Leicester,A_Liverpool,A_Man City,A_Man United,A_Norwich,A_Southampton,A_Stoke,A_Sunderland,A_Swansea,A_Tottenham,A_Watford,A_West Brom,A_West Ham
270,2016-03-20,2,2.01,3.75,4.75,0.498,0.267,0.211,57.37,58.01,48,45,4,7,46,34,30,24,153,96,218,59,149,92,6.98,6.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,2016-03-20,0,2.94,3.4,2.9,0.34,0.294,0.345,51.07,60.43,43,44,7,10,36,43,28,35,124,137,227,96,89,147,6.86,6.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,2016-03-20,0,1.57,4.41,7.55,0.637,0.227,0.132,55.21,51.69,58,35,10,7,52,35,22,45,197,113,220,64,139,96,7.03,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2016-02-04,0,1.36,5.55,10.0,0.735,0.18,0.1,51.79,46.91,49,31,7,4,46,26,30,30,149,94,193,77,115,101,7.05,6.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274,2016-02-04,2,6.5,4.33,1.85,0.154,0.231,0.541,49.82,57.38,15,37,0,9,21,38,57,38,86,120,198,97,90,119,6.7,6.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2016-02-04,2,3.94,3.72,2.1,0.254,0.269,0.476,52.72,58.25,35,48,7,4,35,46,48,31,113,156,201,112,96,156,6.75,6.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,2016-02-04,1,2.6,3.56,3.66,0.385,0.281,0.273,57.04,57.02,44,61,10,10,45,55,38,22,145,205,234,88,153,140,6.9,7.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
277,2016-02-04,1,2.25,3.4,3.96,0.444,0.294,0.253,50.34,53.17,42,33,10,9,33,29,37,40,102,103,204,82,77,96,6.76,6.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278,2016-02-04,1,2.15,3.4,4.39,0.465,0.294,0.228,40.04,41.87,22,36,6,10,32,29,54,36,100,81,184,67,79,62,6.67,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
279,2016-02-04,1,2.0,3.74,4.65,0.5,0.267,0.215,46.26,47.68,47,30,11,1,44,27,33,39,131,112,239,79,90,85,6.91,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2016-03-04,0,2.39,3.4,3.56,0.418,0.294,0.281,44.58,49.68,60,46,10,7,50,39,31,30,133,129,234,102,85,94,7.02,6.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
281,2016-03-04,0,2.11,3.65,4.19,0.474,0.274,0.239,54.49,55.3,48,32,9,6,35,47,24,41,100,122,158,83,93,109,6.82,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2016-09-04,2,3.78,3.58,2.2,0.265,0.279,0.455,48.46,51.29,15,35,0,7,21,35,61,52,90,115,208,69,95,100,6.68,6.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2016-09-04,0,2.13,3.53,4.62,0.469,0.283,0.216,44.69,46.91,31,28,2,4,29,30,41,48,117,93,213,91,88,68,6.74,6.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284,2016-09-04,0,1.37,5.42,10.75,0.73,0.185,0.093,51.13,41.87,51,37,7,8,50,29,31,36,163,81,245,67,156,63,7.0,6.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,2016-09-04,0,4.0,3.5,2.49,0.25,0.286,0.402,53.02,57.38,34,40,10,11,31,42,42,38,106,128,214,97,100,119,6.71,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,2016-09-04,1,3.55,3.55,2.4,0.282,0.282,0.417,45.3,55.3,31,32,1,3,26,47,34,42,97,123,174,83,102,114,6.8,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2016-09-04,1,3.9,3.87,2.01,0.256,0.258,0.498,50.58,58.73,48,52,11,7,46,50,35,30,137,161,230,91,96,118,6.9,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2016-10-04,0,1.65,4.28,6.25,0.606,0.234,0.16,53.47,52.09,45,43,10,8,46,35,39,39,152,107,224,83,159,79,6.89,6.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
289,2016-10-04,2,3.6,3.5,2.4,0.278,0.286,0.417,41.05,44.48,23,63,6,13,32,51,54,31,106,137,215,90,86,90,6.69,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
290,2016-10-04,0,2.1,3.65,4.44,0.476,0.274,0.225,57.05,57.75,62,51,8,12,56,36,23,24,210,102,222,62,146,98,7.04,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291,2016-04-13,1,2.95,3.48,2.85,0.339,0.287,0.351,46.32,55.3,34,33,5,4,30,48,41,43,124,130,216,83,89,116,6.75,6.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2016-04-16,2,2.75,3.55,2.81,0.364,0.282,0.356,56.28,58.49,40,54,8,10,42,52,39,32,130,167,244,116,122,161,6.85,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293,2016-04-16,1,3.0,3.52,2.88,0.333,0.284,0.347,51.06,49.68,34,46,2,7,48,39,43,31,135,131,214,102,118,97,6.88,6.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294,2016-04-16,0,1.26,7.0,17.0,0.794,0.143,0.059,52.88,49.71,51,15,9,0,36,22,27,63,103,91,171,90,101,95,6.81,6.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2016-04-16,2,2.4,3.41,3.36,0.417,0.293,0.298,43.03,45.19,28,23,4,3,30,32,49,56,97,107,211,89,71,92,6.63,6.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
296,2016-04-16,2,2.4,3.26,3.5,0.417,0.307,0.286,40.51,46.59,37,32,5,1,30,27,38,35,83,101,175,83,68,105,6.74,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
297,2016-04-17,1,1.36,5.85,10.0,0.735,0.171,0.1,52.1,48.48,53,35,8,5,53,30,33,41,167,131,235,93,120,92,7.07,6.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2016-04-17,2,3.71,3.52,2.77,0.27,0.284,0.361,52.04,58.71,38,48,9,10,37,50,53,40,118,158,203,102,103,163,6.73,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299,2016-04-17,1,2.0,3.75,4.3,0.5,0.267,0.233,43.73,50.36,66,49,13,9,53,49,31,38,144,144,249,98,92,101,7.04,6.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300,2016-04-18,2,5.02,4.0,1.85,0.199,0.25,0.541,52.42,56.39,43,65,5,11,36,59,43,23,110,218,236,95,81,147,6.75,7.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
301,2016-04-20,0,1.75,4.13,5.31,0.571,0.242,0.188,53.42,54.92,51,35,10,3,52,49,41,44,164,137,227,85,167,121,6.91,6.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2016-04-20,0,1.55,4.65,8.25,0.645,0.215,0.121,52.06,48.48,54,36,9,6,37,31,27,42,107,134,204,93,103,93,6.81,6.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2016-04-20,0,1.65,4.82,8.03,0.606,0.207,0.125,46.13,46.59,50,35,7,4,51,28,40,35,148,105,240,83,104,108,6.9,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
304,2016-04-21,0,1.29,6.57,15.0,0.775,0.152,0.067,51.12,42.79,54,37,9,4,54,30,34,39,173,87,223,75,127,73,7.06,6.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
305,2016-04-23,2,7.5,4.35,1.58,0.133,0.23,0.633,47.83,49.68,15,47,0,8,22,40,64,32,92,135,237,102,97,101,6.68,6.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
306,2016-04-23,2,3.55,3.68,2.5,0.282,0.272,0.4,52.57,57.03,38,40,6,5,38,42,55,42,123,134,214,100,111,126,6.73,6.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2016-04-23,0,1.33,6.0,11.67,0.752,0.167,0.086,53.9,52.03,57,43,10,4,55,36,32,47,175,112,266,89,163,85,7.01,6.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
308,2016-04-24,0,1.75,3.87,5.64,0.571,0.258,0.177,45.5,52.31,67,37,13,10,55,32,33,42,146,112,242,85,92,103,7.02,6.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309,2016-04-24,1,5.48,4.32,1.8,0.182,0.231,0.556,46.13,60.33,26,57,6,11,35,56,56,34,110,180,218,105,92,130,6.72,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,2016-04-25,1,1.25,7.0,15.4,0.8,0.143,0.065,50.46,42.79,68,37,13,1,63,30,23,41,224,88,255,75,151,76,7.07,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
311,2016-04-30,0,1.29,6.7,13.65,0.775,0.149,0.073,53.52,47.98,58,28,9,4,56,30,34,52,187,104,234,97,138,77,7.07,6.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312,2016-04-30,0,2.42,3.8,4.0,0.413,0.263,0.25,51.05,50.94,35,38,3,3,49,39,48,59,137,127,213,80,122,114,6.85,6.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2016-04-30,1,2.95,3.51,2.83,0.339,0.285,0.353,45.94,44.22,43,27,4,6,36,35,51,56,114,113,235,95,86,95,6.72,6.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
314,2016-04-30,0,1.77,3.95,5.75,0.565,0.253,0.174,44.21,49.28,35,15,4,0,29,24,38,68,109,99,198,97,109,99,6.79,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2016-04-30,2,4.06,3.68,2.2,0.246,0.272,0.455,42.16,50.1,38,53,2,7,31,54,42,41,91,155,237,104,81,109,6.73,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,2016-01-05,1,2.15,3.49,4.28,0.465,0.287,0.234,52.14,44.06,57,70,12,13,39,59,27,33,117,155,205,100,106,95,6.82,7.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317,2016-01-05,0,2.8,3.56,3.06,0.357,0.281,0.327,51.8,58.18,50,60,10,12,44,59,34,32,142,181,274,119,105,165,6.88,7.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,2016-01-05,0,3.57,3.63,2.4,0.28,0.275,0.417,52.46,59.21,37,54,7,10,32,56,46,41,113,177,227,116,107,177,6.71,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319,2016-02-05,1,2.75,3.6,2.85,0.364,0.278,0.351,56.46,56.99,43,69,7,11,46,64,43,24,138,226,268,103,134,159,6.85,7.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
320,2016-07-05,1,1.96,3.65,4.4,0.51,0.274,0.227,46.35,42.68,38,38,3,1,40,31,61,45,129,96,231,82,121,84,6.71,6.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
321,2016-07-05,0,2.1,3.54,4.12,0.476,0.282,0.243,45.82,52.12,36,44,6,2,31,37,44,52,134,117,258,95,97,88,6.76,6.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
322,2016-07-05,0,1.91,4.21,4.33,0.524,0.238,0.231,43.8,55.02,71,38,11,6,60,51,34,49,158,142,244,89,99,125,7.04,6.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2016-07-05,2,4.75,3.68,2.11,0.211,0.272,0.474,49.14,59.5,28,58,4,10,30,40,53,28,107,123,215,79,80,114,6.61,6.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
324,2016-07-05,0,3.29,3.63,2.6,0.304,0.275,0.385,45.9,56.46,28,44,6,7,36,48,57,45,118,143,237,105,99,137,6.72,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2016-07-05,2,1.47,5.73,9.76,0.68,0.175,0.102,49.65,52.03,56,40,9,10,57,35,41,47,159,122,267,89,111,112,6.94,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
326,2016-08-05,0,1.55,4.65,7.5,0.645,0.215,0.133,51.67,47.66,54,38,10,7,57,32,44,40,180,115,244,90,182,114,6.92,6.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
327,2016-08-05,1,2.55,3.61,3.41,0.392,0.277,0.293,56.64,60.82,60,61,12,9,61,57,36,34,186,190,269,111,165,143,7.01,7.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2016-08-05,2,2.25,3.71,4.0,0.444,0.27,0.25,54.7,49.12,70,53,9,10,66,48,26,36,231,149,296,107,165,107,7.06,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
329,2016-10-05,0,3.15,3.56,2.5,0.317,0.281,0.4,51.53,59.5,56,61,8,10,58,41,45,28,166,125,262,79,121,121,6.92,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330,2016-11-05,1,2.02,4.36,4.81,0.495,0.229,0.208,56.43,56.46,57,44,12,4,59,50,44,48,185,151,270,105,188,138,6.93,6.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2016-11-05,0,1.88,3.98,5.0,0.532,0.251,0.2,44.06,47.66,28,38,3,7,30,32,54,42,109,118,228,90,83,117,6.6,6.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332,2016-11-05,0,1.86,4.0,5.4,0.538,0.25,0.185,43.25,55.02,31,38,8,5,39,52,59,52,122,147,227,89,106,126,6.72,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2016-05-15,0,1.17,12.03,23.6,0.855,0.083,0.042,53.18,49.28,62,15,9,0,59,26,36,71,192,101,247,97,144,100,7.06,6.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2016-05-15,1,2.33,3.99,3.68,0.429,0.251,0.272,50.91,43.91,45,74,5,11,51,63,49,35,158,166,268,113,141,109,6.85,7.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
335,2016-05-15,0,1.85,4.38,4.6,0.541,0.228,0.217,48.97,47.58,38,31,4,3,52,34,55,56,153,115,219,106,132,89,6.83,6.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
336,2016-05-15,0,1.4,6.8,10.0,0.714,0.147,0.1,46.6,48.99,56,39,10,8,50,33,37,45,151,138,288,99,110,104,6.89,6.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,2016-05-15,0,3.5,4.0,2.3,0.286,0.25,0.435,48.9,49.71,44,59,1,10,38,61,54,47,120,172,275,124,90,123,6.72,6.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338,2016-05-15,1,7.05,5.0,1.53,0.142,0.2,0.654,53.03,58.12,43,61,10,10,39,63,48,38,128,189,244,128,116,167,6.74,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
339,2016-05-15,1,2.2,4.52,5.27,0.455,0.221,0.19,42.67,43.15,38,34,6,11,34,42,46,59,125,130,224,101,120,109,6.78,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340,2016-05-15,1,2.61,3.75,3.1,0.383,0.267,0.323,44.28,59.37,39,58,2,10,32,60,46,45,100,194,234,134,86,197,6.71,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341,2016-05-17,0,1.7,4.6,7.03,0.588,0.217,0.142,55.82,51.92,61,39,10,4,43,41,31,62,127,133,217,86,121,123,6.82,6.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
